"num","team","total_epa","auto_cycles","auto_points","teleop_cycles","teleop_points","total_cycles","total_points","links","cube_cycles","cube_points","cone_cycles","cone_points","bot_cycles","mid_cycles","top_cycles","fouls_committed","fouls_drawn","capped_fouls_committed","capped_fouls_drawn"
"9050","Tucanus","20.2","0.2","0.4","2.9","8.4","3.1","11.3","0.5","1.6","5.2","1.6","3.6","1.5","1.3","0.4","0","1.8","0","1.7"
"7603","VESPA ROBOTICS #7603 - Bill...","20.2","0.9","5","2.5","7.9","3.4","14.5","0.3","2.7","10.8","0.7","2.1","1.2","0.7","1.5","0.7","0","1","0"
"6944","Wolverines","20.1","0.4","2.4","2.3","8.2","2.7","11.7","0.2","1.8","6.9","0.9","3.7","0.7","0.6","1.3","3.6","0.6","3.9","0.5"
"4809","Black Knight Robotics","20.1","-0.1","-0.4","2.6","7.1","2.4","9.3","0.5","1.2","2.7","1.2","4","1.9","-0.2","0.7","2.5","1.4","2.8","1.2"
"3454","Z Bots","20.1","0.2","0.4","2","8.5","2.2","11.1","0.4","1.3","4.6","0.9","4.3","0.8","0","1.5","0.1","0","0.3","0.1"
"6087","Cybertronic Lancers","20.1","0.6","3.7","2.8","9.8","3.4","16.2","0.6","2.5","9.4","1","4.1","1","0.6","1.8","0","0.7","0","0.7"
"7418","Channelview TechnoFalcons","20.1","0.1","0.2","2.6","9.6","2.7","14","0.8","1","2.9","1.7","7","1.6","-0.5","1.6","0.6","0.5","0.6","0.1"
"9292","Zen Robotics - Team 2 - Shi...","20.1","0.5","1.5","2.6","5.4","3.1","10.6","0.7","1.5","2.7","1.6","4.2","2.5","0.9","-0.2","0.9","5.1","1.1","5.1"
"1626","Falcon Robotics","20.1","0.8","3","0.9","1.1","1.6","3.9","-0.1","1.9","5.3","-0.3","-1.2","1.5","0.2","0","3.1","6.4","3.1","5.5"
"5728","MC2","20.1","0.5","1.2","1.5","2.9","2","5.9","0.4","1.4","3","0.6","1.1","2","0.1","-0.1","3.7","7.3","3.2","1.8"
"2643","Dark Matter","20.1","0.4","1.4","1.8","5.8","2.1","9","0.4","1.1","3.3","1","3.8","1.1","0.3","0.7","4","7.8","3.6","4.3"
"6459","AG Robotik","20.1","0.2","0.6","2.5","8","2.7","10.7","0.4","1.7","5.1","1","3.4","1.7","0","0.9","1.7","0.5","1.7","0.4"
"2718","Team OKC e'possums (Σ 1/n! ...","20.1","0.6","3.1","2.3","6.2","2.9","10.7","0.3","2.7","8.4","0.3","1","1.8","0.3","0.9","3.2","1.9","2.9","1.8"
"6184","Capital City Chaotic Coders","20.1","0.7","2.2","2.4","7.4","3.1","12.3","0.5","1","2.6","2.1","7","1.5","1.1","0.5","0.8","0.9","0.8","0.9"
"6161","Equilibrium","20","0.6","2.3","2.3","4.3","2.8","9.7","0.6","2.8","6.8","0","-0.3","2.6","0.3","0","0.1","3.6","0","2.7"
"6814","Ellipse","20","0.4","2","2.4","6.4","2.8","12.9","0.9","2.6","6.6","0.1","1.7","2.3","-0.5","1","3.2","1.8","2.3","1.8"
"7121","Keller Fusion Robotics","20","0.8","3.6","2.7","5.4","3.5","12","0.6","2.6","6.9","0.9","2.1","2.2","1.2","0","0.6","0","1","0.2"
"1159","Ramona Rampage","20","0.7","3.6","2","6.9","2.7","11.8","0.3","2","7.9","0.7","2.5","1.1","0.2","1.4","4.2","1.3","3.8","1.6"
"1474","Titans","20","1","5.7","2.6","6.3","3.6","16.8","1","2.7","8","0.9","4","2.5","-0.3","1.4","0","2.6","0","1.5"
"8773","Robo Rams1","20","0.5","2.1","2.3","5.2","2.8","10.1","0.6","3","7.3","-0.1","0","2.3","0.2","0.3","2.9","0.3","2.2","0.4"
"2673","Tenacious Technicians","20","0","0","3.8","11.5","3.8","13.6","0.4","2.2","5.3","1.6","6.3","2.6","-0.1","1.4","0.7","3.2","1","2.9"
"3465","The Omega Factor","20","0.6","2.5","2.7","8.5","3.3","13.8","0.6","2.5","7.4","0.8","3.7","1.6","0.8","1","2.8","3.7","3.1","2.9"
"5539","DVHS Cyborgs","19.9","0.4","2.1","1.9","6.6","2.3","10","0.3","1.1","3.8","1.2","4.9","0.8","0.3","1","2","0","2","0"
"7796","Breaker Robotics","19.9","0.6","1.3","2","6.5","2.6","9.9","0.4","1.5","5","1.1","3","1.7","0.2","0.7","5","2.3","3.7","2"
"3545","Bots in Blue","19.9","0.9","4.7","2","4.6","2.9","11.9","0.5","2.6","8.2","0.3","1","1.8","0.4","0.7","1.5","2.1","0.6","2.2"
"2657","Team Thundercats","19.9","0.6","1.9","2.3","4.8","2.9","10.7","0.8","2.4","5.4","0.5","1.3","2.7","0.3","0","1.2","1.3","1.4","1.3"
"8856","Lapis Lazuli","19.9","0.7","2.4","2.2","5.1","2.9","10.6","0.6","1.6","3.9","1.3","3.7","2","0.8","0.1","0.9","1.3","1.9","2.1"
"8604","Alpha Centauri","19.9","1","4","2.2","6.8","3.2","13.2","0.5","1.5","4.6","1.6","6.3","0.5","2.2","0.4","1","0","1.1","0"
"7064","Voltron Robotics","19.9","0.7","3","2","5.3","2.8","10.9","0.5","0.7","2.5","2","5.8","1","1.6","0.1","1.1","0.1","1.4","0.2"
"4643","Butte Built Bots","19.9","0.5","1.5","3.4","9.9","3.8","14.3","0.6","3.6","9.4","0.3","2.1","2.5","0.3","1","9","0.3","3.4","0.6"
"1954","ElectroBunny","19.8","0.4","2","2","5.3","2.4","7.8","0.1","1.7","5","0.7","2.3","1.2","0.5","0.6","6.6","2.8","4.2","1.9"
"4306","Robokomodos","19.8","0.2","1.8","3.1","7.6","3.3","13.2","0.7","2.6","6.3","0.7","3.1","2.2","0.4","0.8","1","0.4","1.2","0.3"
"1257","Parallel Universe","19.8","0.9","3.8","1.7","5.1","2.5","10.5","0.3","0.8","3.1","1.7","5.8","0.1","2.1","0.3","2","4.6","2","4.8"
"2358","Bearbotics","19.8","0.3","1.3","2.5","6.6","2.8","11.5","0.7","1.7","4.2","1","3.8","1.9","0.2","0.6","0.6","2.8","0.7","2.6"
"4617","DAUN","19.8","0.9","4.2","1.1","2.1","2","8","0.3","1.2","4.4","0.9","2","0.8","1.2","0","1.1","0.4","1.2","0.4"
"2662","RoboKrew","19.8","0.3","0.9","2.7","6","3","9.1","0.4","2.9","7.1","0.1","-0.2","2.3","0.6","0","0","1.5","0","1.4"
"691","Project 691 Robotics","19.8","-0.1","-0.2","3.4","9","3.3","12.5","0.8","2.5","6","0.8","2.8","2.2","0.5","0.6","4.5","3.2","3.5","3.4"
"7534","Dragonflies","19.8","0.3","0.9","3","9.4","3.3","14.1","0.8","2.4","7","0.9","3.2","2","0.3","1","0.2","2.2","0.2","2.5"
"4750","Bert","19.8","0.7","3.2","2.8","8.2","3.6","15.8","0.9","1.5","4.9","2.1","6.4","1","2.2","0.4","1.8","3.8","2.2","3.9"
"663","Robonauts","19.8","1.1","3.7","1.8","5.3","2.9","11.2","0.5","1.6","4.7","1.4","4.3","0.5","2.7","-0.2","1","1.4","1.2","1.5"
"3737","Roto Raptors","19.8","0.3","0.7","2.2","6.5","2.5","7.9","0.1","1.9","6.6","0.5","0.7","1.8","0","0.7","1.8","1.6","1.4","3"
"1795","Team Clutch","19.7","0.2","0.7","3","8.8","3.1","11.9","0.5","2.1","6.1","1","3.4","2.1","0","1","0.8","0.2","0.9","0.2"
"2896","MechaMonarchs","19.7","0.6","2.9","2.1","6.5","2.7","13.2","0.8","1.9","6","0.9","3.5","1.2","0.6","1","4.9","0.4","3.2","0.9"
"6016","Tiger Robotics","19.7","0.2","0.4","1.9","7.2","2.1","9.5","0.4","1.8","5.4","0.3","2.2","1","0.1","1","3.4","1.6","3.3","1.5"
"6070","Gryphon Machine","19.7","0.6","3.3","2.5","6.8","3.1","11","0.2","2.7","9","0.5","1","1.5","0.9","0.7","2.6","2.1","2.2","1.4"
"3673","C.Y.B.O.R.G. Seagulls","19.7","-0.1","-0.1","2.5","9","2.4","9.8","0.2","1.6","5.7","0.8","3.2","0.5","0.7","1.2","0.8","6","1.1","2.8"
"6740","G3 - Glue Gun & Glitter","19.7","0.4","1.5","2.1","5.8","2.5","9.9","0.5","1.2","3.4","1.3","4","1.3","0.7","0.4","0.7","6.5","1.4","4.9"
"7476","Aureus","19.7","0.7","4.5","2.9","9.6","3.5","17","0.6","2.1","8.3","1.5","5.8","1.1","0.5","1.9","3.3","0.5","3.4","0.5"
"6824","LVA Robot Pigeons","19.7","0.4","0.8","1.6","6.8","1.9","9.8","0.4","0.9","3","1","4.6","0.9","-0.2","1.1","0","0.5","0.1","0.4"
"6825","THE STRONGHORNS (FRC6825)","19.7","0.5","2.3","1.8","4.8","2.2","8.4","0.3","0.6","2.5","1.7","4.6","1","0.7","0.5","2.7","1.9","2.8","1.7"
"7623","Morebotics","19.7","0.2","0.2","3","7.3","3.2","11.2","0.7","2.6","6.3","0.5","1.3","2.4","0.6","0.2","0.7","2.5","0.8","2.2"
"3329","Wildbots","19.7","0.6","2.5","1.7","5.9","2.3","9.9","0.3","0.6","2.4","1.7","6","0.5","1.3","0.6","1.8","0.3","1.6","0.2"
"8561","Cartesian Robotics","19.7","0.9","5.5","2.1","5.6","3","11.4","0","2.1","7.9","0.9","3.2","1.4","0.2","1.3","0","7.9","1.1","6"
"9006","Crescent Wing Robotics","19.7","0.7","2.8","2.4","7.7","3","13.1","0.5","1.9","5.7","1.1","4.9","1.8","-0.1","1.3","0.7","1.7","1.1","1.3"
"648","QC ELITE - Flaming Squirrels","19.7","0.4","0.7","2.8","11","3.2","13.5","0.3","2.8","8.8","0.4","3","1.1","0.6","1.4","2.3","0","2.6","0"
"3341","Option 16","19.7","0.9","5.2","2.3","5.8","3.2","13.8","0.6","2.3","6.6","0.9","4.4","1.8","0.2","1.2","3.1","0.4","1.9","0.6"
"4562","Sentinel Robotics","19.7","0.8","3.3","2.2","6.8","2.9","13.4","0.7","1.5","5.1","1.4","5","0.8","1.6","0.6","0.6","2.9","0.8","3"
"69","HYPER","19.7","0.2","0.9","2.4","7.4","2.6","9.8","0.3","2","5.7","0.6","2.6","1.7","-0.2","1.1","2.3","0.9","2.1","0.9"
"3834","Crab-bots","19.7","1","3.5","1.4","3.8","2.4","9","0.3","2.2","6.3","0.2","1","1.9","-0.1","0.6","2.9","4","2.3","4.3"
"6762","Oscats","19.7","0","-0.3","3.6","8.3","3.6","12.8","1","2.8","6.1","0.9","1.8","3.2","0.3","0.1","1.5","3.1","1.6","2.4"
"8079","River Robotics Team","19.7","0.1","0.4","2.2","6.8","2.3","8.2","0.2","1.8","5.1","0.5","2.1","1","0.5","0.7","6.7","2","1.4","2.2"
"8774","REST Robotics","19.6","0.6","3.1","2.5","8.6","3.1","13.2","0.3","1.3","4.8","1.8","7","0.9","0.8","1.4","0","4.5","0","4.4"
"9052","Frank McCOURT JESTERS","19.6","0.4","1.2","2.2","6.8","2.6","10.1","0.4","2","5.5","0.6","2.5","1.6","0.1","0.8","0","1.1","0.8","1.2"
"5197","DCP @ NW","19.6","0.2","0.6","1.8","3.5","2","7.1","0.6","1.6","2.9","0.4","1.2","2","0.1","-0.1","3.1","0.7","3.1","0.9"
"9144","Helix","19.6","0.4","1.4","1.6","5.9","2","8.3","0.2","1.1","3.6","0.9","3.6","0.8","0.4","0.8","5.7","2.9","2.7","2.3"
"9151","RoboLynx","19.6","0.7","1.7","1.6","3.1","2.4","8.6","0.7","-0.3","-1.5","2.7","6.4","2.2","0.5","-0.4","0","0.7","0","0.7"
"303","The T.E.S.T. Team","19.6","0.7","1.8","1.7","5.5","2.4","9.2","0.4","2.1","5.7","0.3","1.6","2.1","-0.5","0.8","3.7","5.9","3.8","4.2"
"4269","CardinalBots","19.6","0.3","1.7","1.5","4.3","1.9","7","0.2","0.6","1.7","1.2","4.3","1.4","-0.3","0.7","1.2","0.3","1.4","0.3"
"2909","Zebra Bots","19.6","0.7","2.7","1.8","6.2","2.5","10.8","0.4","1.6","4.7","0.9","4.2","1.3","0.2","1","0","0.3","0","0.3"
"7038","Totino-Grace Pizza Pi's","19.6","0.5","1.4","2.7","6.7","3.2","12.9","1","2.7","6","0.5","2.1","2.4","0.7","0.2","1","0.5","1","0.5"
"8205","Mind Over Metal","19.6","0.8","2.5","2.5","4.2","3.2","11","0.9","2.9","6","0.3","0.7","3.4","0.1","-0.2","0.6","2.1","0.9","0.3"
"589","Falkon Robotics","19.6","0.7","2.8","1.5","1.6","2.2","5.8","0.3","1.8","4","0.4","0.4","2.2","0.4","-0.4","2.2","4","2.2","3.4"
"6605","Prepa Tecmilenio -  Imperiu...","19.6","0.6","3.4","0.6","2","1.3","5.4","0","1.3","5.7","-0.1","-0.3","0.5","-0.1","0.7","1.3","0.4","1.3","0.5"
"79","Team Krunch","19.5","0.4","1.9","3.4","10.9","3.8","14.2","0.3","3","11.1","0.8","1.7","1.3","1.2","1.2","0","0","0.2","0"
"5860","Full Metal Muskrats","19.5","0.9","3.2","1.2","3.3","2.1","7.8","0.3","0.7","1.8","1.4","4.8","0.9","1.1","0.2","0.4","0.5","0.4","0.5"
"2265","Fe Maidens","19.5","0.6","3.4","2.4","8.5","3.1","14.7","0.5","1.6","4.7","1.4","7.2","1.5","-0.3","1.8","1.4","1.9","1.6","1.7"
"2395","OKC 4-H Robotics - Ninja Mu...","19.5","0.1","0.6","2.1","6.7","2.2","9","0.3","1.3","3.6","1","3.7","1.3","0.1","0.9","0.5","2.2","0.7","1.3"
"9124","GESTO ROBOTIC TEAM","19.5","0.1","0.3","1.4","2.8","1.4","4.3","0.2","1","2.6","0.4","0.5","1.1","0.4","-0.1","3.6","3.9","4.2","3.1"
"8757","GeodeBots","19.5","0.6","1.7","2.4","8.2","3","13.4","0.7","0.9","3.4","2.1","6.5","1.9","0","1.1","2.1","3.9","1.9","3.2"
"6808","William Tennent Robotics","19.5","1","6","1.8","4.3","2.8","11.5","0.3","2.2","8.2","0.6","2","1.2","0.5","1","1.9","0.6","1.8","0.5"
"4630","Robodragons","19.5","0.9","3.1","1.5","4.6","2.4","8.8","0.2","1.2","3.6","1.2","4.2","1.3","0.6","0.5","0","1.1","0","1.1"
"9184","Zeta","19.5","0.4","1.8","2.4","6.9","2.7","11.2","0.5","0.9","2.9","1.9","5.8","1.1","0.9","0.7","0","3.3","0","2.5"
"9059","COLTech Robotics","19.4","0.6","1.5","1.3","5.4","2","8.5","0.3","0.8","2.5","1.2","4.6","1.2","-0.1","0.9","1.9","3.1","2","2.6"
"9100","Robo Roses","19.4","1.3","4.3","1.2","4.6","2.4","9.9","0.2","1.1","3.8","1.3","5.1","1.6","-0.1","1","3.4","3.5","3.3","3.6"
"6709","Spudinc Big Lake Robotics","19.4","0.7","3.1","2.3","8.8","3","14.9","0.6","1.3","5.6","1.6","6.2","1","0.3","1.7","0.6","2.7","0.6","3"
"2905","Sultans of Turkiye","19.4","0.3","0.7","2.4","7.2","2.7","10.3","0.5","2","5.4","0.7","2.6","1.5","0.5","0.6","2.5","0.4","2.4","0.3"
"5065","Knights #5065","19.4","0.2","1","2.9","6.6","3","11.9","0.9","2.4","5.1","0.6","2.4","2.9","-0.5","0.6","3.6","0","3.4","0"
"6107","CyberJagzz","19.4","0.4","1.9","2.2","6.2","2.6","9.9","0.4","2.4","7.4","0.2","0.7","1.9","-0.3","0.9","2.1","0","0.8","0"
"496","Royals","19.4","0.3","1.1","2.5","6.8","2.9","10.4","0.5","1.5","4.3","1.4","3.5","1.9","0.3","0.4","1.8","2.1","1.8","1.9"
"3890","Breaking Away","19.4","0.8","2.2","1.4","4.1","2.2","8.3","0.4","1.4","3.5","0.8","2.7","2.1","-0.2","0.4","0.8","1.2","0.5","1.4"
"7762","AutoPilots","19.4","0.7","2.4","1.3","4.3","2","8.1","0.3","0.3","1.9","1.7","4.7","1.1","0.3","0.6","2.7","0.6","2.8","0.6"
"7687","Corcebots - Peñoles","19.4","0","-0.3","1.9","6","1.9","7.4","0.4","1.4","4","0.5","1.8","1.1","0.1","0.6","7.2","3.2","6.8","2"
"744","Shark Attack","19.4","0.1","0.7","2.8","9.6","2.8","12.4","0.4","0.1","0.9","2.8","9.4","0.8","0.6","1.4","2","0.1","2.1","0"
"6504","FCHS Jagwires","19.4","0","0","2.2","8.2","2.3","9.1","0.2","1","3.4","1.3","4.7","0.8","0.4","1.1","3.8","2.6","4","1.3"
"3751","Tower View Robotics","19.4","0","0.6","1.6","5.7","1.6","8.5","0.4","-0.5","0.2","2.1","6.1","0.5","-0.1","1.1","0.5","3.1","0.5","3.1"
"6705","WildCat 5e","19.4","0","-0.1","2.8","8.2","2.8","11","0.6","1.8","5.5","1","2.6","1.9","0","0.8","1.3","0.7","0.5","1"
"6970","Barbarian","19.4","","","","","","","","","","","","","","","","","",""
"2591","RedTails","19.4","0.2","0.8","1.9","6.7","2","9.8","0.5","1.7","5.3","0.3","2.2","1","-0.1","1.1","4.1","0.3","3","0.4"
"9085","SESI SENAI MEGA HARPY","19.4","0.7","2.6","1.9","7.1","2.6","10.6","0.2","2.3","7.3","0.3","2.6","1","0.4","1.2","0.7","1.2","1","1.2"
"1293","Pandamaniacs","19.3","0.7","1.9","2.4","5.4","3.1","11.1","0.7","3.2","7.8","-0.1","-0.5","3","-0.1","0.2","0.4","0.6","0.6","0.5"
"9120","Silverbot30 - Fresnillo PLC","19.3","0.1","0.5","2.7","7.9","2.8","10.8","0.5","2.1","5.4","0.6","3.2","1.6","0.2","0.9","2","0.6","1.8","1.1"
"8759","ARPEX","19.3","0.1","0.2","2","7.6","2.1","10.2","0.5","0.8","3.2","1.3","4.7","0.8","0.2","1.1","0","1.2","0","3.1"
"3243","Amperes","19.3","0.1","0.4","2.2","7.7","2.3","10.5","0.5","0.7","2.5","1.6","5.6","0.8","0.7","0.9","3.9","1.2","3.1","1.4"
"4565","Skyline Robotics","19.3","0.6","2","1","3.2","1.7","5","0","0.1","1","1.6","4.2","1.1","0.2","0.3","3","0.2","3","0.2"
"7273","ZooM 7273","19.3","0.3","0.9","3.6","9.1","3.9","15.7","1.1","2.9","7.4","0.9","2.6","3","0.2","0.6","2.1","0","1.9","0.1"
"6556","Spartan Robotics","19.3","0","0.2","2","8.4","2","8.7","0","1.1","4.2","0.9","4.3","0.1","0.3","1.4","1.6","1.7","1.8","1.9"
"5278","Los Clasicos","19.3","0.4","1.3","2.5","6.7","2.9","10.7","0.5","2.5","6","0.3","2.1","2","0.3","0.6","3.1","2.3","2.6","2.2"
"6977","Cyber Squad","19.3","1","2.9","1.5","5.2","2.5","10","0.4","1.8","4.6","0.7","3.6","1.9","-0.2","0.8","1.5","0.8","1.2","1.1"
"435","Robodogs","19.3","0.3","1.3","2.9","9.9","3.2","13.5","0.5","2.6","8.7","0.6","2.5","1.4","0.4","1.4","0.5","2","0.1","2.1"
"4450","Olympia Robotics Federation","19.2","0.6","2.8","2.2","9.4","2.8","14.4","0.4","1.4","4.7","1.4","7.4","1","-0.3","2.1","3.7","2.2","2.6","0.7"
"4669","Galileo Robotics","19.2","0.7","4","1.6","5","2.3","12.9","0.8","1.6","5.8","0.7","3.2","0.9","0.4","1.1","0","0.4","0","0.6"
"7578","Quantum Misfits","19.2","0.8","2.9","1.7","3.6","2.5","8.8","0.5","0.3","0.5","2.1","6","0","3.3","-0.8","1.6","0.4","1.6","0.4"
"5642","Mumford Mechanical Mustangs","19.2","0.9","3.2","1.5","3.9","2.4","9.2","0.4","1.9","4.6","0.5","2.5","2","0.1","0.4","1","2.9","1.2","2.7"
"8737","Rocket Rampage","19.2","0.1","0.2","2.9","10.2","3","13.3","0.6","1.4","5.2","1.6","5.2","1.4","0.2","1.4","3.2","3.9","3.2","3.2"
"1208","Metool Brigade","19.2","0.3","1.6","2.5","5.6","2.8","9.7","0.5","2.3","6","0.5","1.2","1.8","0.8","0.2","0.5","2.2","0.6","1.5"
"5203","Volatile Chaos Inhibitors","19.2","0.3","1.2","2.1","8.7","2.4","11.4","0.3","0.9","3.8","1.5","6","0.7","0.2","1.5","0","0.4","0","0.5"
"7041","Doomsday Dogs","19.2","0.4","2.1","1.8","6.5","2.2","8.9","0.1","0.6","3.1","1.6","5.5","0.7","0.2","1.2","1.3","0.7","1.7","0.7"
"5902","The Wire Clippers","19.2","0.1","0.8","2.4","7.1","2.5","12","0.8","1.7","4.8","0.8","3.1","1.1","0.6","0.8","0.2","1.2","0.2","1.4"
"5590","Alumiboti","19.2","0.6","2.6","2","3.7","2.6","8.3","0.4","2.8","6.4","-0.2","-0.1","2.6","-0.4","0.4","2.2","0.4","2.1","0.3"
"9220","Robotique CIV","19.2","0.7","4.3","1.6","4.9","2.3","11.6","0.5","1.2","4.3","1.2","4.9","1.3","-0.3","1.4","0.6","3.8","0.7","3.5"
"3871","Trojan Robotics #3871","19.2","0.9","2.3","1.6","4.9","2.5","9.8","0.5","1.6","4.3","1","3","1.6","0.6","0.3","0.5","0.5","0.5","0.5"
"6201","The Highlanders","19.1","0.9","3.1","1.5","4.4","2.4","9","0.3","1.6","4.3","0.7","3.1","1.7","0.2","0.5","1.2","0.4","1.4","0.7"
"4680","AzTech Eagles","19.1","0.3","1.2","2.8","10.4","3.1","13.4","0.3","2.4","8.6","0.7","3","0.6","1.3","1.2","0.1","2.1","0","1.8"
"5610","Turbulence","19.1","0.9","4.9","2.3","7.3","3.2","13.2","0.2","2.6","10.2","0.6","2.1","1.2","0.6","1.4","2.1","0.3","2.2","0.4"
"7472","R2 Jesu Robotics","19.1","0.1","0.6","2.4","8.2","2.5","7.7","-0.2","1.4","5.5","1.1","3.3","0.1","1.8","0.6","0.8","2.6","0.8","2.4"
"7504","CyBearBots","19.1","0.5","1.6","2.1","4.8","2.5","9.5","0.6","1.3","3.3","1.2","3.1","1.9","0.5","0.1","2.8","0","2.9","0"
"5247","Red Devil Robotics","19.1","0.7","3.2","1.8","6.8","2.5","10.4","0.1","0.8","4.1","1.7","6","0.4","0.9","1.2","2","1.5","1.9","1.9"
"4851","JungleBots","19.1","0.8","3.1","1.4","3.3","2.2","8","0.3","0.6","1.8","1.6","4.7","1.9","-0.1","0.4","2.7","3.8","3","3.6"
"1647","Iron Devils","19.1","0.5","1.6","2.1","5.4","2.6","9.9","0.6","1.1","3.4","1.5","3.6","1.8","0.5","0.3","1.2","0","1","0"
"2246","The Army of Sum","19.1","0.7","3.4","1.7","4.4","2.4","9","0.2","0.1","0.9","2.3","6.9","1.6","0.1","0.7","2.4","1.5","0.6","1.3"
"2375","Dragon Robotics","19.1","1","3","1.7","4.1","2.6","9.3","0.4","1.2","2.6","1.5","4.5","2","0.6","0.1","1.7","0","1.6","0"
"2827","Crown City Robotics","19.1","0","0.1","2.2","5.1","2.2","8.1","0.6","2.2","4.8","0","0.4","1.9","-0.2","0.3","1.4","2.6","1.6","1.6"
"5123","Mechadogs","19.1","0","0.3","2.3","5","2.2","8","0.5","1.5","3.4","0.8","1.9","1.9","0.1","0.2","1.9","0","2.1","0.2"
"7528","Nuts and Bolts","19.1","0.5","3.2","2.8","7.3","3.4","13.7","0.6","2.1","5.1","1.3","5.4","2","0.4","1","2.1","2.9","0.9","2.5"
"8862","SERCEV ROBOTICS","19","0.4","2.2","2.3","6.6","2.7","11.8","0.6","1.7","5.7","1.1","3.1","1.5","0.4","0.8","1.6","5.9","0.7","5"
"7520","Team MineKee","19","0.9","4.1","2.5","6.2","3.3","13","0.6","2.1","6.8","1.2","3.5","1.5","1.3","0.5","0","0.1","0","0.2"
"7546","Prepa Tec - MinerZ","19","0.7","2.7","2.3","5.1","3","10.2","0.5","1.4","3.6","1.6","4.1","1.6","1.7","-0.1","2.7","0.1","3.3","0"
"4601","Circuit Birds","19","0.9","4.8","1.8","3.7","2.7","11.9","0.7","2.5","6.8","0.2","1.7","2","-0.1","0.8","1.5","2.7","1.6","2.1"
"7760","PomTech","19","0.2","0.8","2.1","7.4","2.3","9.9","0.3","1.2","4.5","1.1","3.7","0.9","0.5","1","2.4","0.4","3","0.4"
"9244","STEAMBel","19","0.3","1.5","2.2","6.9","2.5","10.5","0.4","0.9","3.1","1.6","5.4","0.6","1.2","0.7","1.4","0.5","1.5","0.4"
"4470","TiGears","19","0.3","1","1.5","4.2","1.8","5.9","0.1","0.3","1.5","1.5","3.9","0.9","0.6","0.3","2.8","3","1.5","2.5"
"5948","PrepaTec - Lebotics","19","0.6","2.3","2.2","5.6","2.8","10.1","0.4","1.4","4","1.5","4","1.4","1.4","0.1","0.6","0","1.4","0"
"7529","Mulan","19","","","","","","","","","","","","","","","","","",""
"9240","Hydra","19","0.3","0.7","2.6","4.7","2.9","8.5","0.6","0.6","1.2","2.2","4.1","2.9","0.3","-0.3","0.6","2.3","0.9","2.4"
"981","Snobotics","19","0.6","1.9","1.7","4.4","2.2","8.4","0.4","2.3","5.8","-0.1","0.5","2","-0.3","0.5","4.5","0.4","4.6","0.5"
"1965","Firebirds","19","0","0","2.5","7","2.5","9.1","0.4","2","4.7","0.5","2.3","1.8","0","0.6","1.6","3.1","1.4","2.7"
"3451","The ANOMALY","19","0.1","0.7","2.9","6.5","2.9","9.8","0.5","1.9","4.7","1","2.5","2.1","0.7","0.2","1.4","0","1.8","0"
"6351","Rundle College Robotics","19","0.8","2.4","2.5","6","3.3","12.3","0.8","2.3","5.3","1","3.3","2.7","0.3","0.3","0","3","0.2","1.3"
"8255","Robodogs","19","0.7","3","2.1","6.3","2.8","10.2","0.2","2.3","8.3","0.5","1","1.1","1.1","0.6","2.7","0.1","1.8","0.1"
"3164","Stealth Tigers","19","0","0","2.8","7.9","2.8","11.5","0.7","2.5","5.9","0.3","2","1.9","0.1","0.8","0.4","0.1","0.4","0"
"6566","Battering Rams","19","0.7","2.5","2.5","6.4","3.2","10.4","0.3","1","2.8","2.2","6.2","1.4","1.9","0","1.3","3","1.4","2.8"
"6631","Rocket Robotics","19","0.1","0.3","2.6","6.8","2.7","10.2","0.6","2.4","6.1","0.3","1","2.1","0.1","0.5","0.8","0.7","1.2","0.8"
"7272","Envirobots","19","-0.1","-0.4","2.8","7.7","2.6","9.7","0.5","1.9","4.8","0.8","2.5","2.2","-0.4","0.9","0","0","0","0"
"7653","Minebots - Fresnillo PLC","19","0.1","0.6","2.8","5.7","2.9","10.1","0.7","2.1","4.4","0.8","2","2.8","-0.1","0.2","4.2","0.9","3.3","1"
"9233","Luminous","19","0.3","1.5","1.9","4.9","2.2","6.8","0.1","2.1","6.9","0.1","-0.5","1.5","0.2","0.5","3.4","4.9","3.4","3.6"
"2501","Bionic Polars","19","0.8","4.3","2.7","10.4","3.5","16.7","0.4","1.9","8.4","1.7","6.2","0.9","0.6","2.1","0.7","0.2","0.7","0.2"
"2508","Armada","18.9","0.4","2.7","1.6","6","2","10.6","0.4","0.9","3.4","1.1","5.3","0.2","0.6","1.2","2","0.7","2","0.8"
"2840","PCDS Blue Tide","18.9","-0.1","-0.4","2.5","5.9","2.4","8.2","0.5","1.6","3.5","0.8","1.9","2.1","0.1","0.2","2.3","1","2.4","1"
"2177","The Robettes","18.9","1","5","1.5","3.9","2.5","7.9","-0.2","2","7.9","0.5","1","0.9","1","0.6","0.1","1.3","0.1","1.1"
"6434","Bossley Park High School","18.9","0.1","0.7","1.1","2","1.2","3.4","0.2","1.2","2.8","0","-0.2","1","0.4","-0.1","0.3","5.5","0.4","5.3"
"7033","Roosters","18.9","1.1","3.4","1.5","2.7","2.6","8.5","0.5","1.4","3.4","1.3","2.6","2.6","0.1","-0.2","2.7","3.7","3","3.7"
"8262","Jump Robotics","18.9","0.6","3.3","3","8.4","3.7","15.6","0.8","2.7","7.3","1","4.4","2.1","0.5","1.1","9.2","1.9","3","1.8"
"9249","Chassell Panthers","18.9","0.7","3.2","2.6","4.8","3.3","10","0.4","2.7","6.5","0.6","1.6","2.7","0.4","0.2","1.4","2.4","1.3","2.4"
